customer_id,customer_name,country,segment
C00701,Customer 00701,Spain,Wholesale
C00702,Customer 00702,Spain,Industrial
C00703,Customer 00703,Germany,Industrial
C00704,Customer 00704,Germany,Wholesale
C00705,Customer 00705,Brazil,Industrial
C00706,Customer 00706,Spain,Retail
C00707,Customer 00707,Brazil,Retail
C00708,Customer 00708,Spain,Retail
C00709,Customer 00709,France,Retail
C00710,Customer 00710,France,Retail
C00711,Customer 00711,Italy,Retail
C00712,Customer 00712,Spain,Wholesale
C00713,Customer 00713,Italy,Wholesale
C00714,Customer 00714,Italy,Wholesale
C00715,Customer 00715,Netherlands,Retail
C00716,Customer 00716,Italy,Wholesale
C00717,Customer 00717,Spain,Retail
C00718,Customer 00718,France,Retail
C00719,Customer 00719,Germany,Retail
C00720,Customer 00720,Spain,Retail
C00721,Customer 00721,Brazil,Retail
C00722,Customer 00722,Netherlands,Wholesale
C00723,Customer 00723,Netherlands,Wholesale
C00724,Customer 00724,Brazil,Wholesale
C00725,Customer 00725,Italy,Retail
C00726,Customer 00726,Brazil,Wholesale
C00727,Customer 00727,Italy,Wholesale
C00728,Customer 00728,Brazil,Retail
C00729,Customer 00729,France,Wholesale
C00730,Customer 00730,Spain,Retail
C00731,Customer 00731,Italy,Retail
C00732,Customer 00732,France,Retail
C00733,Customer 00733,Netherlands,Retail
C00734,Customer 00734,Italy,Retail
C00735,Customer 00735,Germany,Retail
C00736,Customer 00736,Italy,Retail
C00737,Customer 00737,Italy,Industrial
C00738,Customer 00738,France,Retail
C00739,Customer 00739,Italy,Retail
C00740,Customer 00740,Netherlands,Retail
C00741,Customer 00741,Italy,Industrial
C00742,Customer 00742,Italy,Wholesale
C00743,Customer 00743,Spain,Industrial
C00744,Customer 00744,Germany,Retail
C00745,Customer 00745,Italy,Retail
C00746,Customer 00746,France,Wholesale
C00747,Customer 00747,Spain,Retail
C00748,Customer 00748,Germany,Wholesale
C00749,Customer 00749,Germany,Industrial
C00750,Customer 00750,Brazil,Retail
C00751,Customer 00751,Netherlands,Industrial
C00752,Customer 00752,Brazil,Wholesale
C00753,Customer 00753,Brazil,Retail
C00754,Customer 00754,Netherlands,Retail
C00755,Customer 00755,Spain,Retail
C00756,Customer 00756,France,Wholesale
C00757,Customer 00757,Italy,Retail
C00758,Customer 00758,France,Retail
C00759,Customer 00759,Brazil,Wholesale
C00760,Customer 00760,Italy,Retail
C00761,Customer 00761,Germany,Retail
C00762,Customer 00762,Spain,Wholesale
C00763,Customer 00763,Netherlands,Retail
C00764,Customer 00764,Netherlands,Retail
C00765,Customer 00765,France,Retail
C00766,Customer 00766,Italy,Retail
C00767,Customer 00767,Spain,Retail
C00768,Customer 00768,France,Wholesale
C00769,Customer 00769,Brazil,Industrial
C00770,Customer 00770,France,Retail
C00771,Customer 00771,Spain,Industrial
C00772,Customer 00772,Netherlands,Wholesale
C00773,Customer 00773,Brazil,Wholesale
C00774,Customer 00774,Italy,Wholesale
C00775,Customer 00775,Netherlands,Wholesale
C00776,Customer 00776,Netherlands,Wholesale
C00777,Customer 00777,France,Retail
C00778,Customer 00778,Brazil,Retail
C00779,Customer 00779,Germany,Retail
C00780,Customer 00780,Netherlands,Retail
C00781,Customer 00781,Netherlands,Wholesale
C00782,Customer 00782,Spain,Retail
C00783,Customer 00783,Brazil,Retail
C00784,Customer 00784,Brazil,Retail
C00785,Customer 00785,France,Retail
C00786,Customer 00786,Spain,Wholesale
C00787,Customer 00787,Brazil,Wholesale
C00788,Customer 00788,Italy,Retail
C00789,Customer 00789,Spain,Retail
C00790,Customer 00790,Brazil,Retail
C00791,Customer 00791,Brazil,Retail
C00792,Customer 00792,France,Wholesale
C00793,Customer 00793,Italy,Wholesale
C00794,Customer 00794,Italy,Retail
C00795,Customer 00795,France,Retail
C00796,Customer 00796,Germany,Industrial
C00797,Customer 00797,Netherlands,Wholesale
C00798,Customer 00798,France,Retail
C00799,Customer 00799,Germany,Retail
C00800,Customer 00800,France,Retail
C00801,Customer 00801,Brazil,Industrial
C00802,Customer 00802,Germany,Retail
C00803,Customer 00803,Spain,Retail
C00804,Customer 00804,Netherlands,Industrial
C00805,Customer 00805,Italy,Wholesale
C00806,Customer 00806,Italy,Retail
C00807,Customer 00807,Spain,Retail
C00808,Customer 00808,Brazil,Retail
C00809,Customer 00809,France,Wholesale
C00810,Customer 00810,Netherlands,Retail
C00811,Customer 00811,Brazil,Industrial
C00812,Customer 00812,Netherlands,Industrial
C00813,Customer 00813,Italy,Retail
C00814,Customer 00814,Germany,Wholesale
C00815,Customer 00815,Italy,Retail
C00816,Customer 00816,Netherlands,Retail
C00817,Customer 00817,Brazil,Wholesale
C00818,Customer 00818,Brazil,Retail
C00819,Customer 00819,Spain,Retail
C00820,Customer 00820,Netherlands,Retail
C00821,Customer 00821,Brazil,Retail
C00822,Customer 00822,Spain,Retail
C00823,Customer 00823,Brazil,Wholesale
C00824,Customer 00824,Spain,Wholesale
C00825,Customer 00825,Spain,Wholesale
C00826,Customer 00826,Brazil,Wholesale
C00827,Customer 00827,Italy,Retail
C00828,Customer 00828,Netherlands,Wholesale
C00829,Customer 00829,Netherlands,Retail
C00830,Customer 00830,Brazil,Retail
C00831,Customer 00831,Germany,Industrial
C00832,Customer 00832,Germany,Retail
C00833,Customer 00833,France,Retail
C00834,Customer 00834,Brazil,Retail
C00835,Customer 00835,Netherlands,Retail
C00836,Customer 00836,Italy,Retail
C00837,Customer 00837,Italy,Retail
C00838,Customer 00838,Germany,Industrial
C00839,Customer 00839,Brazil,Retail
C00840,Customer 00840,Netherlands,Retail
C00841,Customer 00841,Germany,Retail
C00842,Customer 00842,Spain,Wholesale
C00843,Customer 00843,Netherlands,Retail
C00844,Customer 00844,Brazil,Retail
C00845,Customer 00845,Brazil,Retail
C00846,Customer 00846,Brazil,Wholesale
C00847,Customer 00847,Brazil,Wholesale
C00848,Customer 00848,Brazil,Wholesale
C00849,Customer 00849,Italy,Wholesale
C00850,Customer 00850,Spain,Retail
C00851,Customer 00851,Netherlands,Retail
C00852,Customer 00852,Italy,Retail
C00853,Customer 00853,Netherlands,Retail
C00854,Customer 00854,Germany,Retail
C00855,Customer 00855,Germany,Retail
C00856,Customer 00856,Netherlands,Retail
C00857,Customer 00857,Germany,Wholesale
C00858,Customer 00858,Brazil,Retail
C00859,Customer 00859,Italy,Wholesale
C00860,Customer 00860,Italy,Wholesale
C00861,Customer 00861,Netherlands,Retail
C00862,Customer 00862,Netherlands,Retail
C00863,Customer 00863,Brazil,Wholesale
C00864,Customer 00864,Italy,Wholesale
C00865,Customer 00865,Netherlands,Retail
C00866,Customer 00866,Italy,Retail
C00867,Customer 00867,Italy,Wholesale
C00868,Customer 00868,Netherlands,Wholesale
C00869,Customer 00869,France,Retail
C00870,Customer 00870,Brazil,Retail
C00871,Customer 00871,France,Industrial
C00872,Customer 00872,Germany,Retail
C00873,Customer 00873,Brazil,Industrial
C00874,Customer 00874,Brazil,Retail
C00875,Customer 00875,Italy,Retail
C00876,Customer 00876,Spain,Retail
C00877,Customer 00877,Spain,Retail
C00878,Customer 00878,Italy,Industrial
C00879,Customer 00879,Spain,Retail
C00880,Customer 00880,Spain,Industrial
C00881,Customer 00881,Brazil,Retail
C00882,Customer 00882,Netherlands,Industrial
C00883,Customer 00883,France,Industrial
C00884,Customer 00884,Brazil,Wholesale
C00885,Customer 00885,Italy,Retail
C00886,Customer 00886,Italy,Wholesale
C00887,Customer 00887,Brazil,Retail
C00888,Customer 00888,Germany,Industrial
C00889,Customer 00889,Brazil,Retail
C00890,Customer 00890,Germany,Retail
C00891,Customer 00891,Brazil,Retail
C00892,Customer 00892,Italy,Wholesale
C00893,Customer 00893,Spain,Industrial
C00894,Customer 00894,Netherlands,Retail
C00895,Customer 00895,Italy,Wholesale
C00896,Customer 00896,Spain,Industrial
C00897,Customer 00897,Spain,Retail
C00898,Customer 00898,Brazil,Retail
C00899,Customer 00899,Brazil,Wholesale
C00900,Customer 00900,Spain,Wholesale
C00901,Customer 00901,Brazil,Retail
C00902,Customer 00902,Brazil,Wholesale
C00903,Customer 00903,Germany,Retail
C00904,Customer 00904,Netherlands,Industrial
C00905,Customer 00905,France,Industrial
C00906,Customer 00906,Italy,Wholesale
C00907,Customer 00907,France,Retail
C00908,Customer 00908,Germany,Retail
C00909,Customer 00909,France,Retail
C00910,Customer 00910,Brazil,Retail
C00911,Customer 00911,Italy,Wholesale
C00912,Customer 00912,Germany,Retail
C00913,Customer 00913,France,Retail
C00914,Customer 00914,Netherlands,Retail
C00915,Customer 00915,Spain,Retail
C00916,Customer 00916,France,Retail
C00917,Customer 00917,Spain,Wholesale
C00918,Customer 00918,Italy,Wholesale
C00919,Customer 00919,Germany,Retail
C00920,Customer 00920,Spain,Industrial
C00921,Customer 00921,Netherlands,Industrial
C00922,Customer 00922,Spain,Retail
C00923,Customer 00923,France,Wholesale
C00924,Customer 00924,Brazil,Retail
C00925,Customer 00925,Germany,Retail
C00926,Customer 00926,Netherlands,Retail
C00927,Customer 00927,Spain,Retail
C00928,Customer 00928,Germany,Industrial
C00929,Customer 00929,France,Industrial
C00930,Customer 00930,Spain,Wholesale
C00931,Customer 00931,Spain,Wholesale
C00932,Customer 00932,Italy,Wholesale
C00933,Customer 00933,Germany,Industrial
C00934,Customer 00934,Spain,Retail
C00935,Customer 00935,France,Retail
C00936,Customer 00936,Netherlands,Wholesale
C00937,Customer 00937,Brazil,Retail
C00938,Customer 00938,Brazil,Retail
C00939,Customer 00939,France,Retail
C00940,Customer 00940,Spain,Wholesale
C00941,Customer 00941,Italy,Retail
C00942,Customer 00942,France,Retail
C00943,Customer 00943,Netherlands,Retail
C00944,Customer 00944,France,Retail
C00945,Customer 00945,Brazil,Industrial
C00946,Customer 00946,Brazil,Retail
C00947,Customer 00947,Netherlands,Wholesale
C00948,Customer 00948,Brazil,Wholesale
C00949,Customer 00949,Netherlands,Retail
C00950,Customer 00950,Germany,Wholesale
C00951,Customer 00951,Brazil,Wholesale
C00952,Customer 00952,Germany,Wholesale
C00953,Customer 00953,Spain,Retail
C00954,Customer 00954,France,Retail
C00955,Customer 00955,Italy,Industrial
C00956,Customer 00956,Spain,Wholesale
C00957,Customer 00957,France,Industrial
C00958,Customer 00958,Spain,Industrial
C00959,Customer 00959,Netherlands,Retail
C00960,Customer 00960,France,Wholesale
C00961,Customer 00961,Brazil,Retail
C00962,Customer 00962,France,Wholesale
C00963,Customer 00963,Netherlands,Retail
C00964,Customer 00964,Germany,Retail
C00965,Customer 00965,Netherlands,Wholesale
C00966,Customer 00966,Spain,Wholesale
C00967,Customer 00967,Spain,Wholesale
C00968,Customer 00968,Germany,Retail
C00969,Customer 00969,Netherlands,Retail
C00970,Customer 00970,Brazil,Industrial
C00971,Customer 00971,Germany,Retail
C00972,Customer 00972,France,Retail
C00973,Customer 00973,France,Wholesale
C00974,Customer 00974,France,Retail
C00975,Customer 00975,Brazil,Wholesale
C00976,Customer 00976,Germany,Retail
C00977,Customer 00977,Brazil,Wholesale
C00978,Customer 00978,Spain,Industrial
C00979,Customer 00979,France,Industrial
C00980,Customer 00980,Spain,Wholesale
C00981,Customer 00981,Spain,Retail
C00982,Customer 00982,Italy,Wholesale
C00983,Customer 00983,Spain,Wholesale
C00984,Customer 00984,Spain,Wholesale
C00985,Customer 00985,Spain,Wholesale
C00986,Customer 00986,Spain,Wholesale
C00987,Customer 00987,Spain,Wholesale
C00988,Customer 00988,Germany,Wholesale
C00989,Customer 00989,Germany,Retail
C00990,Customer 00990,Italy,Retail
C00991,Customer 00991,France,Wholesale
C00992,Customer 00992,Spain,Retail
C00993,Customer 00993,Germany,Industrial
C00994,Customer 00994,France,Wholesale
C00995,Customer 00995,Spain,Retail
C00996,Customer 00996,Spain,Wholesale
C00997,Customer 00997,Spain,Wholesale
C00998,Customer 00998,France,Wholesale
C00999,Customer 00999,Netherlands,Retail
C01000,Customer 01000,Spain,Industrial
C01001,Customer 01001,Italy,Retail
C01002,Customer 01002,Italy,Wholesale
C01003,Customer 01003,Spain,Retail
C01004,Customer 01004,Netherlands,Wholesale
C01005,Customer 01005,Brazil,Wholesale
C01006,Customer 01006,Netherlands,Wholesale
C01007,Customer 01007,Netherlands,Retail
C01008,Customer 01008,Spain,Wholesale
C01009,Customer 01009,Italy,Wholesale
C01010,Customer 01010,Spain,Retail
C01011,Customer 01011,Germany,Industrial
C01012,Customer 01012,Italy,Wholesale
C01013,Customer 01013,Germany,Industrial
C01014,Customer 01014,Germany,Industrial
C01015,Customer 01015,Spain,Industrial
C01016,Customer 01016,Netherlands,Wholesale
C01017,Customer 01017,France,Wholesale
C01018,Customer 01018,France,Retail
C01019,Customer 01019,Brazil,Retail
C01020,Customer 01020,Brazil,Wholesale
C01021,Customer 01021,Brazil,Retail
C01022,Customer 01022,Brazil,Industrial
C01023,Customer 01023,Netherlands,Retail
C01024,Customer 01024,Netherlands,Retail
C01025,Customer 01025,Italy,Retail
C01026,Customer 01026,Brazil,Retail
C01027,Customer 01027,Brazil,Retail
C01028,Customer 01028,Germany,Retail
C01029,Customer 01029,Spain,Wholesale
C01030,Customer 01030,France,Retail
C01031,Customer 01031,France,Retail
C01032,Customer 01032,Germany,Retail
C01033,Customer 01033,Italy,Retail
C01034,Customer 01034,Germany,Retail
C01035,Customer 01035,Brazil,Wholesale
C01036,Customer 01036,Italy,Wholesale
C01037,Customer 01037,Netherlands,Retail
C01038,Customer 01038,Brazil,Wholesale
C01039,Customer 01039,France,Retail
C01040,Customer 01040,Italy,Retail
C01041,Customer 01041,Italy,Industrial
C01042,Customer 01042,Netherlands,Retail
C01043,Customer 01043,France,Industrial
C01044,Customer 01044,France,Retail
C01045,Customer 01045,Italy,Retail
C01046,Customer 01046,Brazil,Retail
C01047,Customer 01047,Germany,Retail
C01048,Customer 01048,Spain,Industrial
C01049,Customer 01049,Italy,Retail
C01050,Customer 01050,Brazil,Industrial
C01051,Customer 01051,Spain,Industrial
C01052,Customer 01052,France,Wholesale
C01053,Customer 01053,Spain,Retail
C01054,Customer 01054,Netherlands,Retail
C01055,Customer 01055,Brazil,Retail
C01056,Customer 01056,Netherlands,Wholesale
C01057,Customer 01057,France,Retail
C01058,Customer 01058,Italy,Industrial
C01059,Customer 01059,France,Wholesale
C01060,Customer 01060,Germany,Retail
C01061,Customer 01061,Italy,Wholesale
C01062,Customer 01062,Italy,Retail
C01063,Customer 01063,Brazil,Industrial
C01064,Customer 01064,Italy,Retail
C01065,Customer 01065,Italy,Industrial
C01066,Customer 01066,France,Wholesale
C01067,Customer 01067,Netherlands,Industrial
C01068,Customer 01068,Spain,Retail
C01069,Customer 01069,France,Wholesale
C01070,Customer 01070,Brazil,Retail
C01071,Customer 01071,Italy,Wholesale
C01072,Customer 01072,Germany,Retail
C01073,Customer 01073,Italy,Retail
C01074,Customer 01074,Spain,Retail
C01075,Customer 01075,France,Retail
C01076,Customer 01076,Brazil,Retail
C01077,Customer 01077,Italy,Wholesale
C01078,Customer 01078,Brazil,Retail
C01079,Customer 01079,France,Wholesale
C01080,Customer 01080,Netherlands,Retail
C01081,Customer 01081,Netherlands,Wholesale
C01082,Customer 01082,Netherlands,Wholesale
C01083,Customer 01083,Netherlands,Retail
C01084,Customer 01084,Spain,Wholesale
C01085,Customer 01085,Germany,Industrial
C01086,Customer 01086,Netherlands,Wholesale
C01087,Customer 01087,Italy,Retail
C01088,Customer 01088,Netherlands,Retail
C01089,Customer 01089,Spain,Wholesale
C01090,Customer 01090,Brazil,Retail
C01091,Customer 01091,Spain,Wholesale
C01092,Customer 01092,France,Retail
C01093,Customer 01093,Netherlands,Wholesale
C01094,Customer 01094,France,Retail
C01095,Customer 01095,Germany,Retail
C01096,Customer 01096,Brazil,Industrial
C01097,Customer 01097,Netherlands,Industrial
C01098,Customer 01098,Italy,Industrial
C01099,Customer 01099,Brazil,Industrial
C01100,Customer 01100,France,Retail
C01101,Customer 01101,France,Retail
C01102,Customer 01102,France,Retail
C01103,Customer 01103,Netherlands,Retail
C01104,Customer 01104,Brazil,Retail
C01105,Customer 01105,Germany,Industrial
C01106,Customer 01106,Germany,Retail
C01107,Customer 01107,Germany,Retail
C01108,Customer 01108,Netherlands,Retail
C01109,Customer 01109,Netherlands,Retail
C01110,Customer 01110,Brazil,Retail
C01111,Customer 01111,Spain,Wholesale
C01112,Customer 01112,Germany,Retail
C01113,Customer 01113,Germany,Wholesale
C01114,Customer 01114,Germany,Industrial
C01115,Customer 01115,Germany,Wholesale
C01116,Customer 01116,France,Wholesale
C01117,Customer 01117,Netherlands,Retail
C01118,Customer 01118,Spain,Retail
C01119,Customer 01119,Italy,Retail
C01120,Customer 01120,France,Industrial
C01121,Customer 01121,Brazil,Wholesale
C01122,Customer 01122,Brazil,Retail
C01123,Customer 01123,Germany,Retail
C01124,Customer 01124,Germany,Wholesale
C01125,Customer 01125,Netherlands,Wholesale
C01126,Customer 01126,Netherlands,Wholesale
C01127,Customer 01127,Netherlands,Industrial
C01128,Customer 01128,Spain,Wholesale
C01129,Customer 01129,Spain,Wholesale
C01130,Customer 01130,Spain,Retail
C01131,Customer 01131,France,Retail
C01132,Customer 01132,Italy,Industrial
C01133,Customer 01133,Italy,Wholesale
C01134,Customer 01134,Italy,Retail
C01135,Customer 01135,Spain,Wholesale
C01136,Customer 01136,Brazil,Retail
C01137,Customer 01137,Italy,Wholesale
C01138,Customer 01138,France,Retail
C01139,Customer 01139,Italy,Wholesale
C01140,Customer 01140,Spain,Retail
C01141,Customer 01141,Netherlands,Retail
C01142,Customer 01142,France,Retail
C01143,Customer 01143,Netherlands,Wholesale
C01144,Customer 01144,Netherlands,Retail
C01145,Customer 01145,Germany,Retail
C01146,Customer 01146,France,Wholesale
C01147,Customer 01147,Spain,Retail
C01148,Customer 01148,Italy,Retail
C01149,Customer 01149,Italy,Retail
C01150,Customer 01150,Netherlands,Industrial
C01151,Customer 01151,France,Retail
C01152,Customer 01152,Spain,Retail
C01153,Customer 01153,France,Retail
C01154,Customer 01154,Netherlands,Retail
C01155,Customer 01155,Germany,Retail
C01156,Customer 01156,Spain,Retail
C01157,Customer 01157,Brazil,Retail
C01158,Customer 01158,Netherlands,Retail
C01159,Customer 01159,France,Industrial
C01160,Customer 01160,France,Retail
C01161,Customer 01161,Spain,Retail
C01162,Customer 01162,France,Industrial
C01163,Customer 01163,Netherlands,Industrial
C01164,Customer 01164,Spain,Wholesale
C01165,Customer 01165,Spain,Retail
C01166,Customer 01166,Brazil,Retail
C01167,Customer 01167,Brazil,Retail
C01168,Customer 01168,France,Retail
C01169,Customer 01169,Netherlands,Retail
C01170,Customer 01170,Netherlands,Wholesale
C01171,Customer 01171,Spain,Retail
C01172,Customer 01172,Spain,Wholesale
C01173,Customer 01173,France,Retail
C01174,Customer 01174,Germany,Retail
C01175,Customer 01175,Brazil,Wholesale
C01176,Customer 01176,France,Industrial
C01177,Customer 01177,Germany,Retail
C01178,Customer 01178,Germany,Wholesale
C01179,Customer 01179,Germany,Retail
