order_id,order_date,customer_id,product_id,warehouse_id,supplier_id,carrier_id,quantity,unit_price,order_value,status
O0000314,2025-10-19,C00795,P0701,W10,S049,T06,45,20.0,900.0,In Transit
O0000315,2025-08-06,C03550,P0915,W07,S016,T04,16,8.59,137.44,Delivered
O0000316,2025-10-07,C01069,P0068,W10,S049,T01,50,16.54,827.0,Delivered
O0000317,2025-11-28,C01992,P0052,W06,S064,T08,8,24.76,198.08,In Transit
O0000318,2025-10-07,C04767,P0346,W12,S016,T01,33,21.67,715.11,Delivered
O0000319,2025-02-12,C02529,P0460,W08,S074,T04,30,29.41,882.3,In Transit
O0000320,2025-03-31,C00690,P0647,W04,S007,T11,30,11.93,357.9,Delivered
O0000321,2025-04-22,C00227,P0318,W10,S051,T15,12,14.06,168.72,Delivered
O0000322,2025-05-06,C02015,P0916,W11,S034,T12,32,121.83,3898.56,Delivered
O0000323,2025-05-12,C04492,P0301,W01,S002,T07,15,40.39,605.85,Delivered
O0000324,2025-03-22,C00187,P0081,W05,S049,T09,38,15.94,605.72,In Transit
O0000325,2025-09-07,C04527,P0294,W06,S014,T13,32,85.17,2725.44,Delivered
O0000326,2025-02-10,C02378,P0153,W01,S022,T09,47,39.38,1850.86,Cancelled
O0000327,2025-10-15,C03011,P0580,W12,S038,T12,18,30.95,557.1,In Transit
O0000328,2025-08-29,C02732,P0914,W02,S061,T13,5,25.51,127.55,Delivered
O0000329,2025-12-17,C02382,P0732,W07,S024,T09,48,101.5,4872.0,Delivered
O0000330,2025-01-03,C01558,P0190,W12,S037,T03,13,17.22,223.86,Delivered
O0000331,2025-04-18,C01969,P0876,W12,S030,T08,20,39.93,798.6,In Transit
O0000332,2025-11-24,C03650,P0019,W12,S062,T06,26,11.66,303.16,Cancelled
O0000333,2025-06-30,C00990,P0241,W01,S052,T12,27,3.23,87.21,In Transit
O0000334,2025-07-24,C03984,P0526,W06,S029,T14,20,118.14,2362.8,In Transit
O0000335,2025-01-11,C04699,P0874,W09,S048,T10,5,28.64,143.2,Cancelled
O0000336,2025-10-06,C02513,P0998,W12,S056,T10,11,19.18,210.98,Delivered
O0000337,2025-04-03,C02447,P0559,W02,S003,T05,15,28.97,434.55,Delivered
O0000338,2025-12-18,C04034,P0946,W08,S078,T11,50,24.49,1224.5,Delivered
O0000339,2025-05-17,C00541,P0127,W03,S014,T04,32,46.0,1472.0,Delivered
O0000340,2025-03-10,C03890,P0190,W01,S013,T06,3,17.22,51.66,Delivered
O0000341,2025-08-05,C03964,P0201,W01,S009,T14,8,26.29,210.32,Delivered
O0000342,2025-06-24,C01718,P0446,W09,S025,T12,46,21.83,1004.18,In Transit
O0000343,2025-06-21,C04860,P0933,W06,S029,T02,2,16.62,33.24,Delivered
O0000344,2025-12-13,C02485,P0046,W11,S053,T05,2,58.65,117.3,Delivered
O0000345,2025-05-14,C01413,P0565,W08,S072,T10,50,33.66,1683.0,Delivered
O0000346,2025-05-26,C01273,P0909,W02,S043,T04,39,14.62,570.18,Delivered
O0000347,2025-08-16,C03436,P0391,W10,S011,T01,6,27.51,165.06,In Transit
O0000348,2025-03-04,C04625,P0351,W06,S016,T10,40,21.42,856.8,In Transit
O0000349,2025-10-30,C04985,P0366,W06,S079,T03,4,14.83,59.32,Delivered
O0000350,2025-03-25,C04507,P0504,W09,S043,T06,27,24.68,666.36,Delivered
O0000351,2025-03-30,C00575,P0821,W04,S007,T01,43,16.43,706.49,In Transit
O0000352,2025-01-04,C03605,P0206,W07,S039,T08,12,7.48,89.76,Delivered
O0000353,2025-05-06,C04064,P0776,W12,S017,T14,24,30.23,725.52,Delivered
O0000354,2025-08-01,C01095,P0403,W03,S056,T09,13,12.92,167.96,Delivered
O0000355,2025-09-15,C02492,P0026,W12,S076,T07,29,108.37,3142.73,Delivered
O0000356,2025-11-24,C00263,P0573,W04,S027,T02,21,25.01,525.21,In Transit
O0000357,2025-10-11,C03347,P0760,W08,S010,T11,37,13.11,485.07,Delivered
O0000358,2025-04-28,C02996,P0483,W11,S004,T10,13,15.56,202.28,Delivered
O0000359,2025-10-29,C00904,P0294,W01,S067,T06,24,85.17,2044.08,Delivered
O0000360,2025-03-13,C00884,P0309,W08,S048,T15,48,40.81,1958.88,Delivered
O0000361,2025-03-18,C01090,P0086,W07,S055,T05,47,17.54,824.38,Delivered
O0000362,2025-05-11,C03156,P0588,W12,S026,T15,23,10.9,250.7,In Transit
O0000363,2025-07-16,C02781,P0666,W06,S036,T11,8,17.14,137.12,Delivered
O0000364,2025-03-16,C02583,P0547,W09,S078,T11,14,44.11,617.54,In Transit
O0000365,2025-11-25,C01253,P0782,W05,S073,T08,15,14.87,223.05,Delivered
O0000366,2025-04-09,C03951,P0390,W10,S046,T04,20,15.77,315.4,Delivered
O0000367,2025-05-24,C02984,P0911,W01,S013,T07,16,16.29,260.64,Delivered
O0000368,2025-08-09,C01526,P0485,W01,S033,T02,16,21.45,343.2,In Transit
O0000369,2025-06-06,C00439,P0827,W07,S037,T04,37,14.53,537.61,Delivered
O0000370,2025-05-28,C04279,P0248,W07,S070,T07,10,36.19,361.9,In Transit
O0000371,2025-12-26,C03910,P0224,W10,S004,T12,17,26.91,457.47,Delivered
O0000372,2025-06-09,C01513,P0494,W03,S013,T06,1,18.03,18.03,Cancelled
O0000373,2025-02-11,C01370,P0336,W11,S048,T03,37,51.47,1904.39,Delivered
O0000374,2025-09-24,C04859,P0350,W05,S075,T04,10,12.02,120.2,Delivered
O0000375,2025-09-15,C03686,P0839,W09,S067,T15,15,34.8,522.0,Delivered
O0000376,2025-03-21,C00723,P0611,W07,S068,T02,50,47.25,2362.5,Delivered
O0000377,2025-11-07,C00816,P0519,W03,S077,T13,3,16.52,49.56,Delivered
O0000378,2025-05-24,C02662,P0923,W07,S028,T13,8,30.66,245.28,Delivered
O0000379,2025-02-25,C03998,P0399,W01,S004,T11,8,60.09,480.72,Cancelled
O0000380,2025-03-04,C00266,P0615,W07,S023,T09,32,30.01,960.32,Delivered
O0000381,2025-09-18,C00068,P0171,W10,S018,T02,24,82.34,1976.16,Delivered
O0000382,2025-03-20,C03034,P0403,W12,S058,T11,39,12.92,503.88,Delivered
O0000383,2025-06-21,C00855,P0076,W02,S034,T06,12,44.53,534.36,Delivered
O0000384,2025-09-25,C02783,P0039,W02,S010,T04,44,46.65,2052.6,Delivered
O0000385,2025-11-08,C01690,P0788,W05,S010,T08,15,21.29,319.35,Delivered
O0000386,2025-06-28,C04235,P0713,W09,S058,T10,17,26.24,446.08,In Transit
O0000387,2025-11-28,C03900,P0253,W04,S069,T10,6,71.17,427.02,Delivered
O0000388,2025-04-21,C00684,P0903,W12,S032,T03,39,17.56,684.84,Delivered
O0000389,2025-11-15,C00159,P0701,W12,S077,T05,25,20.0,500.0,In Transit
O0000390,2025-04-02,C02136,P0693,W10,S065,T15,12,69.52,834.24,Delivered
O0000391,2025-01-24,C03702,P0478,W07,S045,T10,14,21.63,302.82,Delivered
O0000392,2025-09-22,C02441,P0070,W02,S057,T04,37,40.39,1494.43,Delivered
O0000393,2025-10-04,C01177,P0178,W10,S051,T12,42,13.5,567.0,Delivered
O0000394,2025-12-05,C00228,P0812,W01,S002,T12,43,2.07,89.01,Delivered
O0000395,2025-12-03,C04984,P0146,W08,S031,T13,26,77.54,2016.04,Delivered
O0000396,2025-02-07,C04442,P0880,W01,S036,T11,9,28.87,259.83,Delivered
O0000397,2025-08-15,C01435,P0290,W09,S072,T15,20,15.7,314.0,Delivered
O0000398,2025-09-15,C02453,P0062,W01,S021,T15,49,14.15,693.35,In Transit
O0000399,2025-08-08,C00729,P0002,W07,S026,T12,18,32.28,581.04,In Transit
O0000400,2025-01-07,C01957,P0282,W07,S057,T04,21,37.71,791.91,In Transit
O0000401,2025-01-17,C03417,P0826,W07,S035,T04,45,69.93,3146.85,Delivered
O0000402,2025-09-02,C03150,P0165,W05,S008,T09,40,25.87,1034.8,Delivered
O0000403,2025-11-09,C01384,P0227,W03,S013,T04,21,35.84,752.64,Delivered
O0000404,2025-03-07,C01752,P0403,W11,S043,T09,15,12.92,193.8,Delivered
O0000405,2025-01-17,C02702,P0908,W05,S024,T13,45,26.14,1176.3,In Transit
O0000406,2025-05-28,C02626,P0785,W03,S067,T04,17,14.48,246.16,Delivered
O0000407,2025-04-25,C03861,P0399,W11,S079,T13,45,60.09,2704.05,Delivered
O0000408,2025-12-25,C02449,P0229,W10,S028,T07,10,44.25,442.5,In Transit
O0000409,2025-12-04,C04000,P0549,W01,S033,T15,16,14.44,231.04,Delivered
O0000410,2025-07-23,C01317,P0529,W04,S011,T03,30,59.91,1797.3,Delivered
O0000411,2025-12-13,C01104,P0382,W03,S054,T06,41,11.6,475.6,In Transit
O0000412,2025-03-25,C04766,P0647,W08,S043,T12,36,11.93,429.48,Delivered
O0000413,2025-12-29,C01049,P0185,W04,S058,T01,35,27.06,947.1,Delivered
O0000414,2025-06-13,C04105,P0904,W12,S061,T14,39,16.89,658.71,In Transit
O0000415,2025-06-23,C01357,P0271,W09,S034,T03,37,23.54,870.98,Delivered
O0000416,2025-01-19,C00519,P0016,W04,S050,T05,27,49.26,1330.02,Delivered
O0000417,2025-03-06,C01974,P0664,W12,S054,T10,50,36.33,1816.5,Delivered
O0000418,2025-03-12,C00500,P0060,W01,S062,T05,27,23.71,640.17,In Transit
O0000419,2025-06-28,C03735,P0651,W03,S065,T15,49,41.28,2022.72,Delivered
O0000420,2025-03-11,C04961,P0152,W11,S021,T12,30,31.01,930.3,Cancelled
O0000421,2025-02-07,C02711,P0555,W08,S035,T03,48,13.78,661.44,Cancelled
O0000422,2025-08-09,C04882,P0095,W10,S041,T04,13,16.97,220.61,Delivered
O0000423,2025-11-15,C04400,P0198,W03,S004,T14,48,17.89,858.72,Delivered
O0000424,2025-01-26,C04759,P0389,W12,S031,T04,40,53.21,2128.4,Delivered
O0000425,2025-07-24,C03493,P0222,W07,S045,T07,46,46.56,2141.76,Delivered
O0000426,2025-12-17,C01689,P0789,W07,S064,T12,11,22.22,244.42,Delivered
O0000427,2025-05-28,C03067,P0001,W07,S078,T02,46,10.15,466.9,Delivered
O0000428,2025-03-08,C01300,P0863,W08,S051,T12,12,18.41,220.92,Delivered
O0000429,2025-01-30,C02604,P0949,W06,S077,T01,42,44.91,1886.22,In Transit
O0000430,2025-12-08,C03811,P0635,W02,S008,T03,13,12.29,159.77,In Transit
O0000431,2025-05-28,C02064,P0502,W02,S050,T02,42,38.08,1599.36,In Transit
O0000432,2025-02-08,C02413,P0709,W04,S036,T07,8,46.93,375.44,Delivered
O0000433,2025-11-13,C01730,P0413,W05,S015,T01,47,44.07,2071.29,In Transit
O0000434,2025-10-20,C00353,P0655,W03,S032,T13,19,16.89,320.91,Delivered
O0000435,2025-09-14,C00875,P0196,W12,S042,T03,33,58.29,1923.57,Delivered
O0000436,2025-01-31,C00831,P0868,W11,S019,T15,20,53.99,1079.8,Delivered
O0000437,2025-01-31,C01351,P0701,W11,S031,T13,39,20.0,780.0,Delivered
O0000438,2025-03-21,C00316,P0453,W05,S022,T15,30,28.1,843.0,Delivered
O0000439,2025-02-28,C04505,P0077,W07,S002,T13,35,25.6,896.0,Delivered
O0000440,2025-07-14,C03934,P0065,W05,S055,T02,14,51.62,722.68,Cancelled
O0000441,2025-05-24,C04148,P0288,W04,S015,T07,22,26.31,578.82,Delivered
O0000442,2025-10-07,C02747,P0950,W03,S003,T07,3,17.53,52.59,Delivered
O0000443,2025-02-07,C00023,P0275,W11,S043,T07,22,14.69,323.18,Delivered
O0000444,2025-09-23,C00808,P0160,W12,S005,T05,39,12.76,497.64,Delivered
O0000445,2025-12-07,C01121,P0981,W12,S068,T04,38,77.34,2938.92,In Transit
O0000446,2025-02-17,C03674,P0819,W09,S065,T01,31,11.35,351.85,Delivered
O0000447,2025-08-27,C04037,P0582,W03,S006,T06,10,73.41,734.1,Delivered
O0000448,2025-07-05,C03406,P0798,W12,S055,T15,46,23.53,1082.38,Delivered
O0000449,2025-02-04,C02928,P0697,W03,S017,T05,11,14.48,159.28,Delivered
O0000450,2025-04-17,C01829,P0803,W09,S058,T15,28,19.26,539.28,Delivered
O0000451,2025-10-15,C00357,P0791,W06,S061,T14,25,24.92,623.0,Delivered
O0000452,2025-11-14,C01168,P0686,W03,S078,T04,42,103.32,4339.44,Delivered
O0000453,2025-05-15,C04038,P0632,W09,S066,T06,31,11.29,349.99,Delivered
O0000454,2025-02-08,C03059,P0152,W10,S054,T06,14,31.01,434.14,Delivered
O0000455,2025-03-31,C03767,P0288,W05,S002,T04,19,26.31,499.89,In Transit
O0000456,2025-11-04,C04562,P0240,W09,S071,T13,3,31.66,94.98,Delivered
O0000457,2025-07-28,C01409,P0588,W03,S007,T06,12,10.9,130.8,Delivered
O0000458,2025-06-07,C03018,P0375,W10,S022,T02,49,28.86,1414.14,Delivered
O0000459,2025-01-05,C03720,P0025,W04,S055,T09,13,104.43,1357.59,Delivered
O0000460,2025-10-13,C03822,P0629,W02,S033,T02,34,30.46,1035.64,Delivered
O0000461,2025-06-19,C04434,P0394,W11,S019,T06,21,25.43,534.03,In Transit
O0000462,2025-07-19,C04639,P0456,W03,S068,T04,31,29.28,907.68,Delivered
O0000463,2025-11-04,C03237,P0125,W09,S005,T02,2,16.84,33.68,Delivered
O0000464,2025-07-25,C04235,P0695,W07,S008,T02,50,25.14,1257.0,Delivered
O0000465,2025-12-05,C03719,P0038,W08,S061,T04,18,14.48,260.64,Delivered
O0000466,2025-07-24,C01532,P0367,W03,S002,T12,21,19.52,409.92,In Transit
O0000467,2025-05-06,C00245,P0625,W01,S080,T02,34,25.93,881.62,Delivered
O0000468,2025-12-03,C04548,P0077,W07,S007,T08,29,25.6,742.4,Delivered
O0000469,2025-08-23,C02826,P0679,W04,S023,T06,17,26.03,442.51,Delivered
O0000470,2025-10-05,C02723,P0017,W03,S045,T15,42,27.32,1147.44,In Transit
O0000471,2025-03-24,C03769,P0710,W12,S034,T02,2,6.48,12.96,Delivered
O0000472,2025-09-02,C00653,P0505,W05,S012,T02,15,9.91,148.65,Delivered
O0000473,2025-07-24,C02313,P0319,W11,S040,T04,50,63.59,3179.5,In Transit
O0000474,2025-02-08,C03676,P0454,W12,S073,T15,31,29.73,921.63,Cancelled
O0000475,2025-04-03,C02023,P0209,W05,S037,T13,39,13.53,527.67,Delivered
O0000476,2025-11-29,C03448,P0440,W10,S068,T03,34,18.39,625.26,Delivered
O0000477,2025-07-28,C02815,P0892,W01,S031,T09,46,19.46,895.16,In Transit
O0000478,2025-10-10,C01833,P0335,W09,S057,T02,27,36.54,986.58,Cancelled
O0000479,2025-03-04,C03375,P0981,W08,S076,T15,18,77.34,1392.12,Delivered
O0000480,2025-03-21,C02271,P0732,W08,S062,T01,49,101.5,4973.5,Delivered
O0000481,2025-12-10,C04084,P0832,W08,S020,T03,26,38.98,1013.48,Delivered
O0000482,2025-06-03,C00302,P0836,W09,S070,T07,47,82.45,3875.15,Delivered
O0000483,2025-11-20,C04082,P0964,W04,S079,T01,6,24.5,147.0,Delivered
O0000484,2025-10-23,C03828,P0073,W05,S075,T06,13,13.89,180.57,Delivered
O0000485,2025-05-03,C03516,P0188,W10,S065,T15,46,9.15,420.9,Delivered
O0000486,2025-12-13,C01318,P0967,W06,S052,T08,33,21.28,702.24,Delivered
O0000487,2025-10-11,C04919,P0796,W09,S065,T01,18,43.74,787.32,Delivered
O0000488,2025-02-16,C03263,P0408,W07,S058,T03,31,12.14,376.34,Delivered
O0000489,2025-02-04,C02691,P0134,W11,S080,T09,1,42.01,42.01,Delivered
O0000490,2025-02-16,C01183,P0165,W04,S042,T01,28,25.87,724.36,Delivered
O0000491,2025-09-28,C02217,P0229,W09,S068,T07,42,44.25,1858.5,Delivered
O0000492,2025-02-22,C02244,P0325,W08,S064,T09,38,13.85,526.3,Cancelled
O0000493,2025-04-14,C01654,P0085,W01,S048,T07,39,24.46,953.94,In Transit
O0000494,2025-06-08,C01566,P0920,W08,S061,T12,33,40.11,1323.63,Delivered
O0000495,2025-02-19,C00622,P0860,W11,S034,T10,8,3.96,31.68,Delivered
O0000496,2025-05-01,C03614,P0889,W11,S066,T08,39,43.29,1688.31,In Transit
O0000497,2025-09-05,C01113,P0030,W12,S036,T07,18,10.69,192.42,Delivered
O0000498,2025-12-21,C02360,P0438,W10,S053,T09,25,68.73,1718.25,Cancelled
O0000499,2025-06-21,C01531,P0097,W02,S034,T09,45,52.33,2354.85,Delivered
O0000500,2025-09-30,C04896,P0614,W09,S029,T13,22,32.99,725.78,Delivered
O0000501,2025-07-13,C02533,P0349,W05,S007,T04,19,31.34,595.46,Delivered
O0000502,2025-06-20,C01440,P0091,W06,S056,T02,6,9.72,58.32,Delivered
O0000503,2025-07-09,C04989,P0944,W04,S042,T07,45,5.3,238.5,Delivered
O0000504,2025-12-16,C04133,P0350,W08,S023,T08,48,12.02,576.96,Delivered
O0000505,2025-01-22,C03878,P0716,W07,S074,T07,27,12.9,348.3,Delivered
O0000506,2025-07-07,C00711,P0825,W11,S066,T15,4,27.85,111.4,In Transit
O0000507,2025-01-19,C04439,P0237,W03,S078,T02,38,41.66,1583.08,Delivered
O0000508,2025-11-16,C00863,P0491,W03,S018,T09,31,23.31,722.61,Delivered
O0000509,2025-08-08,C00907,P0323,W05,S034,T07,37,44.79,1657.23,Delivered
O0000510,2025-01-18,C01795,P0057,W09,S079,T14,30,11.98,359.4,Delivered
O0000511,2025-08-16,C00121,P0266,W12,S054,T11,36,40.28,1450.08,Delivered
O0000512,2025-06-09,C00146,P0263,W02,S043,T05,17,38.24,650.08,Delivered
O0000513,2025-01-18,C00014,P0681,W02,S019,T03,14,22.59,316.26,Delivered
O0000514,2025-12-24,C01579,P0974,W12,S018,T07,41,26.99,1106.59,Delivered
O0000515,2025-05-19,C02514,P0968,W12,S065,T06,45,8.61,387.45,Delivered
O0000516,2025-01-09,C00517,P0576,W11,S059,T09,11,22.93,252.23,Delivered
O0000517,2025-08-12,C00588,P0311,W02,S034,T03,6,35.85,215.1,Delivered
O0000518,2025-05-17,C02586,P0253,W06,S016,T02,10,71.17,711.7,Delivered
O0000519,2025-08-28,C00947,P0130,W10,S051,T12,1,14.68,14.68,In Transit
O0000520,2025-03-01,C02421,P0646,W02,S003,T11,5,17.17,85.85,Delivered
O0000521,2025-10-30,C00889,P0699,W07,S067,T08,50,11.15,557.5,Delivered
O0000522,2025-06-03,C03641,P0602,W04,S019,T13,42,7.66,321.72,Delivered
O0000523,2025-06-03,C03569,P0478,W04,S020,T05,18,21.63,389.34,Delivered
O0000524,2025-10-21,C04657,P0247,W02,S027,T09,17,28.52,484.84,Delivered
O0000525,2025-07-20,C04767,P0696,W09,S044,T07,22,28.41,625.02,Delivered
O0000526,2025-01-01,C03663,P0880,W12,S062,T01,29,28.87,837.23,Delivered
O0000527,2025-07-31,C00606,P0854,W07,S077,T01,45,39.61,1782.45,Delivered
O0000528,2025-08-24,C02718,P0363,W03,S018,T11,23,9.46,217.58,Delivered
O0000529,2025-04-24,C00535,P0757,W09,S022,T14,33,17.91,591.03,Delivered
O0000530,2025-03-07,C03379,P0906,W08,S009,T14,2,16.44,32.88,Delivered
O0000531,2025-01-20,C01649,P0530,W08,S052,T14,20,23.12,462.4,Delivered
O0000532,2025-11-05,C02418,P0138,W10,S062,T05,27,28.23,762.21,Delivered
O0000533,2025-01-02,C03189,P0916,W04,S044,T01,45,121.83,5482.35,Cancelled
O0000534,2025-08-01,C02025,P0403,W03,S007,T03,3,12.92,38.76,Delivered
O0000535,2025-11-02,C01847,P0266,W02,S067,T05,13,40.28,523.64,Delivered
O0000536,2025-05-09,C02234,P0693,W12,S056,T05,22,69.52,1529.44,Delivered
O0000537,2025-03-15,C01393,P0685,W01,S071,T10,20,29.76,595.2,In Transit
O0000538,2025-09-18,C01131,P0319,W02,S029,T01,15,63.59,953.85,In Transit
O0000539,2025-08-19,C00576,P0441,W08,S026,T06,9,28.7,258.3,Delivered
O0000540,2025-01-06,C00302,P0502,W10,S027,T03,2,38.08,76.16,Delivered
O0000541,2025-07-30,C02290,P0410,W09,S001,T10,32,32.65,1044.8,Delivered
O0000542,2025-01-01,C03249,P0440,W11,S078,T13,10,18.39,183.9,Delivered
O0000543,2025-05-26,C00177,P0599,W01,S035,T11,18,27.82,500.76,Delivered
O0000544,2025-04-21,C02402,P0337,W12,S026,T09,2,34.26,68.52,Delivered
O0000545,2025-11-01,C03141,P0143,W04,S042,T13,20,18.37,367.4,Delivered
O0000546,2025-12-23,C04283,P0601,W09,S037,T09,30,26.5,795.0,Delivered
O0000547,2025-09-12,C04118,P0096,W03,S018,T01,14,44.35,620.9,Delivered
O0000548,2025-09-26,C02734,P0521,W05,S033,T04,17,21.05,357.85,Delivered
O0000549,2025-01-09,C04843,P0357,W02,S060,T07,43,10.92,469.56,Delivered
O0000550,2025-01-24,C04442,P0301,W10,S078,T14,13,40.39,525.07,Cancelled
O0000551,2025-10-11,C01612,P0811,W01,S057,T06,10,22.35,223.5,In Transit
O0000552,2025-06-06,C02233,P0956,W04,S074,T12,21,25.33,531.93,Delivered
O0000553,2025-07-05,C04126,P0571,W05,S042,T09,14,7.0,98.0,Delivered
O0000554,2025-09-10,C03563,P0292,W09,S043,T12,10,16.87,168.7,Delivered
O0000555,2025-05-07,C02535,P0917,W07,S060,T12,13,32.17,418.21,Delivered
O0000556,2025-09-06,C02468,P0832,W11,S008,T14,24,38.98,935.52,Delivered
O0000557,2025-09-23,C01339,P0380,W05,S038,T07,28,10.49,293.72,Delivered
O0000558,2025-03-29,C02585,P0759,W10,S068,T13,37,10.53,389.61,Delivered
O0000559,2025-09-08,C00483,P0355,W01,S022,T07,2,16.41,32.82,Delivered
O0000560,2025-03-03,C04028,P0790,W08,S056,T01,11,21.71,238.81,Delivered
O0000561,2025-04-24,C02235,P0673,W07,S047,T11,24,9.96,239.04,In Transit
O0000562,2025-10-12,C01985,P0961,W10,S074,T04,23,33.26,764.98,Delivered
O0000563,2025-12-25,C04337,P0800,W08,S020,T14,16,11.34,181.44,Delivered
O0000564,2025-01-24,C04986,P0427,W11,S046,T06,23,29.18,671.14,Delivered
O0000565,2025-08-25,C04738,P0197,W06,S056,T02,25,57.46,1436.5,Delivered
O0000566,2025-07-27,C04284,P0635,W07,S051,T13,47,12.29,577.63,Delivered
O0000567,2025-08-10,C02311,P0260,W01,S004,T07,21,15.74,330.54,Delivered
O0000568,2025-10-15,C03794,P0707,W03,S064,T12,37,19.6,725.2,In Transit
O0000569,2025-01-26,C03866,P0198,W08,S028,T04,9,17.89,161.01,In Transit
O0000570,2025-09-27,C03264,P0284,W04,S067,T05,47,18.51,869.97,Delivered
O0000571,2025-04-12,C01065,P0308,W10,S029,T03,6,13.7,82.2,Delivered
O0000572,2025-02-26,C01241,P0759,W01,S065,T12,2,10.53,21.06,Delivered
O0000573,2025-06-13,C03721,P0129,W05,S008,T09,48,52.62,2525.76,Delivered
O0000574,2025-01-10,C00061,P0860,W03,S024,T08,30,3.96,118.8,Delivered
O0000575,2025-08-19,C00108,P0948,W06,S062,T02,25,15.04,376.0,Delivered
O0000576,2025-07-26,C03421,P0298,W12,S022,T05,17,62.56,1063.52,Delivered
O0000577,2025-07-07,C02091,P0972,W12,S077,T14,35,10.96,383.6,Delivered
O0000578,2025-01-12,C04560,P0016,W04,S064,T14,43,49.26,2118.18,Delivered
O0000579,2025-10-06,C03848,P0746,W12,S007,T13,39,29.15,1136.85,Delivered
O0000580,2025-01-13,C01258,P0490,W01,S048,T11,16,13.31,212.96,Delivered
O0000581,2025-04-06,C01834,P0690,W03,S013,T14,3,20.68,62.04,Delivered
O0000582,2025-05-25,C01289,P0898,W01,S071,T11,2,56.92,113.84,Delivered
O0000583,2025-09-14,C00517,P0196,W06,S069,T02,35,58.29,2040.15,Delivered
O0000584,2025-05-29,C01485,P0431,W06,S005,T12,25,18.2,455.0,Delivered
O0000585,2025-10-26,C04856,P0156,W09,S037,T11,29,8.34,241.86,Delivered
O0000586,2025-12-08,C04975,P0959,W06,S045,T14,35,65.67,2298.45,Delivered
O0000587,2025-10-07,C01495,P0083,W04,S020,T14,9,9.32,83.88,Delivered
O0000588,2025-01-15,C02606,P0217,W01,S019,T08,18,41.36,744.48,Cancelled
O0000589,2025-10-09,C00212,P0095,W06,S047,T13,12,16.97,203.64,Cancelled
O0000590,2025-03-17,C00892,P0702,W01,S040,T04,29,8.77,254.33,Delivered
O0000591,2025-11-21,C02041,P0597,W05,S004,T12,24,18.64,447.36,Delivered
O0000592,2025-12-24,C02208,P0021,W03,S052,T06,47,39.3,1847.1,Cancelled
O0000593,2025-01-31,C03485,P0140,W03,S003,T14,33,8.92,294.36,Delivered
O0000594,2025-02-05,C01720,P0068,W08,S050,T12,50,16.54,827.0,Delivered
O0000595,2025-09-12,C01919,P0909,W07,S062,T12,34,14.62,497.08,Delivered
O0000596,2025-02-22,C03819,P0155,W01,S051,T08,12,5.29,63.48,Delivered
O0000597,2025-12-20,C04504,P0389,W03,S063,T12,30,53.21,1596.3,Delivered
O0000598,2025-07-17,C03295,P0497,W03,S014,T09,33,36.47,1203.51,In Transit
O0000599,2025-07-29,C01066,P0031,W11,S078,T06,10,9.79,97.9,Delivered
O0000600,2025-11-11,C02211,P0799,W04,S033,T12,5,55.33,276.65,In Transit
O0000601,2025-03-21,C02894,P0899,W09,S072,T02,26,16.09,418.34,Delivered
O0000602,2025-07-22,C01356,P0728,W01,S066,T11,42,28.1,1180.2,In Transit
O0000603,2025-12-31,C00535,P0891,W03,S058,T02,15,55.51,832.65,Delivered
O0000604,2025-01-09,C04205,P0582,W04,S047,T04,6,73.41,440.46,Delivered
O0000605,2025-03-05,C00591,P0158,W04,S076,T07,37,11.42,422.54,Delivered
O0000606,2025-02-23,C00578,P0635,W02,S033,T14,7,12.29,86.03,Delivered
O0000607,2025-05-03,C00977,P0795,W12,S042,T09,25,32.5,812.5,Delivered
O0000608,2025-02-17,C00002,P0781,W09,S060,T15,18,37.33,671.94,Delivered
O0000609,2025-03-04,C01089,P0206,W10,S073,T03,6,7.48,44.88,Delivered
O0000610,2025-11-08,C00541,P0206,W01,S037,T03,21,7.48,157.08,In Transit
O0000611,2025-06-19,C03298,P0243,W08,S074,T10,44,53.02,2332.88,In Transit
O0000612,2025-05-11,C04475,P0398,W10,S055,T06,40,13.82,552.8,Delivered
O0000613,2025-06-02,C04243,P0295,W09,S020,T13,35,58.73,2055.55,Delivered
O0000614,2025-12-21,C02851,P0063,W08,S001,T13,7,45.22,316.54,Delivered
O0000615,2025-06-29,C04328,P0679,W09,S068,T07,47,26.03,1223.41,Delivered
O0000616,2025-06-21,C02005,P0624,W04,S067,T13,20,56.9,1138.0,Delivered
O0000617,2025-12-05,C03142,P0304,W01,S015,T14,30,13.77,413.1,Delivered
O0000618,2025-01-14,C01635,P0192,W03,S056,T03,36,9.74,350.64,Delivered
O0000619,2025-06-24,C02035,P0133,W02,S072,T12,25,37.16,929.0,Delivered
O0000620,2025-10-01,C00592,P0468,W11,S002,T05,32,37.71,1206.72,Delivered
O0000621,2025-07-07,C01324,P0228,W05,S038,T04,37,28.3,1047.1,Delivered
O0000622,2025-11-13,C00461,P0807,W08,S041,T06,42,17.28,725.76,Delivered
O0000623,2025-11-20,C01466,P0023,W10,S046,T15,46,54.96,2528.16,Delivered
O0000624,2025-05-03,C03481,P0445,W03,S023,T04,14,15.35,214.9,Delivered
O0000625,2025-10-26,C02265,P0042,W03,S066,T07,50,32.36,1618.0,In Transit
O0000626,2025-03-31,C04349,P0993,W07,S031,T04,17,33.77,574.09,Delivered
